"","Project_Name","Site_Year_Code","Habitat","Taxa_lvl1","Taxa_lvl2","Taxa_lvl3","Taxa_lvl4","Taxa_lvl5","Resource_Code","Resource_Name","Sampled_households","Est_Num_Community_Households","Sampled_Population","Est_Comm_Population","Most_Rep_Year","Conversion_Units_To_Pounds","Resource_Harvest_Units","Percent_Using","Percent_Attempting_to_Harvest","Percent_Harvesting","Percent_Receiving","Percent_Giving","Reported_Pounds_Harvested","Estimated_Total_Pounds_Harvested","Lower_Pounds_Harvested","Upper_Pounds_Harvested","Mean_Pounds_Per_Household","Percapita_Pounds_Harvested","Number_Of_Resource_Harvested","Estimated_Amount_Harvested","Percent_Of_Total_Harvest","Mean_Grams_Per_Capita_Use","Mean_Pounds_Per_Capita_Use","Mean_Grams_Percapita_Harvest"
"5689","EVOSTC Gulf of Alaska 1997","Cordova_1997","Nearshore","Marine Invertebrates","Marine Invertebrates","Cockle","Unknown Cockle","Unknown Cockle","500899000","Unknown Cockles",152,830,449,2507.1,"No",3,"Gal.",0.012,0.012,0.008,0.004,0,NA,15,-3,32,0.02,0.01,NA,5,3.3345114e-07,1.0355935,0.83333325,0.012427123
"5690","EVOS 15 Year retrospective","Cordova_2003","Nearshore","Marine Invertebrates","Marine Invertebrates","Cockle","Unknown Cockle","Unknown Cockle","500899000","Unknown Cockles",148,910,378,2397.3,"No",3,"Gal.",0.019081462,0.01221333,0.008779264,0.010302198,0.019081462,3,23.967392,3,68.269135,0.026337793,0.009907329,1,7.9891305,5.712872e-05,0.6452315,0.5192123,0.012311961
"5691","EVOS Update 2014 (PWS)","Cordova_2014","Nearshore","Marine Invertebrates","Marine Invertebrates","Cockle","Unknown Cockle","Unknown Cockle","500899000","Unknown Cockles",184,950,504,2602.2,"Yes",3,"Gal.",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"5692","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Box Crab","Box Crab","501002000","Box Crab",152,830,449,2507.1,"No",0,"Ind.",0.004,0,0,0.004,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"5693","Cordova 1985","Cordova_1985","Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Dungeness Crab","501004000","Dungeness Crab",206,853,547,2265,"No",0.7,"Ind.",0.495,0.184,0.15,0.374,0.12100001,840,3478,2083,4873,4.078,1.54,1200,4969,9.373122e-05,3.866216,3.111111,1.913777
"5694","Cordova 1988","Cordova_1988","Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Dungeness Crab","501004000","Dungeness Crab",101,872,299,2407.4,"No",0.7,"Ind.",0.643,0.257,0.257,0.48,0.146,NA,2721,1000,4443,3.12,1.13,NA,3888,4.8350812e-05,2.1839266,1.7573872,1.4042649
"5695","MMSII 1991","Cordova_1991","Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Dungeness Crab","501004000","Dungeness Crab",101,784,295,2289.9,"No",0.7,"Ind.",0.29700002,0.099,0.079,0.23799999,0.05,41.15,319,79,559,0.407,0.14,58.79,456,7.364195e-06,0.58579034,0.47138047,0.17397973
"5696","MMSII 1992","Cordova_1992","Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Dungeness Crab","501004000","Dungeness Crab",41,784,140,2677.1,"No",0.7,"Ind.",0.317,0.122,0.122,0.244,0.098000005,45.9,877,27,1727,1.119,0.33,65.57,1254,2.0041225e-05,1.2936753,1.0410094,0.4100951
"5697","MMSII 1993","Cordova_1993","Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Dungeness Crab","501004000","Dungeness Crab",104,946,326,2965.4,"No",0.7,"Ind.",0.39400002,0.077,0.077,0.346,0.106000006,117.6,1070,168,1972,1.131,0.36,168,1528,2.823517e-05,1.1354733,0.9137056,0.44737646
"5698","EVOSTC Gulf of Alaska 1997","Cordova_1997","Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Dungeness Crab","501004000","Dungeness Crab",152,830,449,2507.1,"No",0.7,"Ind.",0.154,0.024,0.024,0.138,0.024,NA,206,-26,439,0.25,0.08,NA,295,4.579396e-06,0.64556485,0.5194805,0.099416986
"5699","EVOS 15 Year retrospective","Cordova_2003","Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Dungeness Crab","501004000","Dungeness Crab",148,910,378,2397.3,"No",0.7,"Ind.",0.14578356,0.038162924,0.038162924,0.11448877,0.04846512,146.3,693.31067,146.3,1328.4954,0.76187986,0.28659177,209,990.44385,0.0016525766,2.443013,1.9658717,0.35615113
"5700","EVOS Update 2014 (PWS)","Cordova_2014","Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Dungeness Crab","501004000","Dungeness Crab",184,950,504,2602.2,"Yes",0.7,"Ind.",0.071,0.022,0.016,0.065,0.022,30.8,159.5,30.8,341.649,0.2,0.06129326,44,227.9,0.001,1.0780969,0.8675354,0.07616989
"5701","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Hair Crab","Hair Crab","501006000","Hair Crab",152,830,449,2507.1,"No",0,"Ind.",0.008,0,0,0.008,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"5702","MMSII 1993","Cordova_1993","Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab","Unknown King Crab","501008990","Unknown King Crab",104,946,326,2965.4,"No",2.3,"Ind.",0.154,0.01,0.01,0.144,0.029000001,9.2,84,-70,238,0.088,0.03,4,36,2.2165927e-06,0.24208681,0.19480519,0.037281368
"5703","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab","Unknown King Crab","501008990","Unknown King Crab",152,830,449,2507.1,"No",2.3,"Ind.",0.107,0.016,0.004,0.103,0.004,NA,225,-145,594,0.27,0.09,NA,98,5.0017675e-06,1.0452721,0.84112155,0.111844115
"5704","EVOS 15 Year retrospective","Cordova_2003","Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab","Unknown King Crab","501008990","Unknown King Crab",148,910,378,2397.3,"No",2.3,"Ind.",0.017558528,0.017558528,0.017558528,0,0.017558528,63,503.31522,63,1181.4487,0.5530937,0.20805392,27.391304,218.8327,0.0011997031,14.725104,11.849166,0.25855118
"5705","EVOS Update 2014 (PWS)","Cordova_2014","Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab","Unknown King Crab","501008990","Unknown King Crab",184,950,504,2602.2,"Yes",2.3,"Ind.",0.043,0.005,0.005,0.038,0.011,250,1290.8,250,3578.0977,1.4,0.49603176,108.7,561.2,0.004,14.17777,11.4087305,0.6164248
"5706","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Tanner Crab, Bairdi","501012020","Tanner Crab, Bairdi",152,830,449,2507.1,"No",1.6,"Ind.",0.146,0.051,0.043,0.11399999,0.043,NA,6872,678,13065,8.28,2.74,NA,4295,0.00015276509,23.322134,18.767122,3.4050317
"5707","EVOS 15 Year retrospective","Cordova_2003","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Tanner Crab, Bairdi","501012020","Tanner Crab, Bairdi",148,910,378,2397.3,"No",1.6,"Ind.",0.03625179,0,0,0.03625179,0.022515528,0,0,0,0,0,0,0,0,0,0,0,0
"5708","EVOS Update 2014 (PWS)","Cordova_2014","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Tanner Crab, Bairdi","501012020","Tanner Crab, Bairdi",184,950,504,2602.2,"Yes",1.6,"Ind.",0.21200001,0.098000005,0.092,0.16299999,0.065,428.8,2213.9,1002.8967,3424.903,2.3,0.85079366,268,1383.7,0.0069999998,4.9882483,4.014001,1.0572917
"5709","MMSII 1993","Cordova_1993","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Unknown Tanner Crab","501012990","Unknown Tanner Crab",104,946,326,2965.4,"No",1.6,"Ind.",0.288,0.058000002,0.048,0.25,0.077,393.6,3580,-1827,8987,3.785,1.21,246,2238,9.446908e-05,5.221118,4.2013893,1.503682
"5710","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Unknown Tanner Crab","501012990","Unknown Tanner Crab",152,830,449,2507.1,"No",1.6,"Ind.",0.004,0.004,0.004,0,0.004,NA,260,-168,689,0.31,0.1,NA,163,5.7798197e-06,31.067808,25,0.12427124
"5711","EVOS 15 Year retrospective","Cordova_2003","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Unknown Tanner Crab","501012990","Unknown Tanner Crab",148,910,378,2397.3,"No",1.6,"Ind.",0.003434066,0.003434066,0.003434066,0,0.003434066,100,312.5,100,821.7637,0.3434066,0.1291772,62.5,195.3125,0.0007448756,46.746365,37.6164,0.16053009
"5712","EVOS Update 2014 (PWS)","Cordova_2014","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Unknown Tanner Crab","501012990","Unknown Tanner Crab",184,950,504,2602.2,"Yes",1.6,"Ind.",0.005,0.005,0.005,0,0,32,165.2,32,457.9344,0.2,0.06349207,20,103.3,0.001,14.518036,11.68254,0.07890237
"5713","MMSII 1991","Cordova_1991","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Unknown Crab","Unknown Crab","501099000","Unknown Crab",101,784,295,2289.9,"No",NA,NA,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"5714","MMSII 1992","Cordova_1992","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Unknown Crab","Unknown Crab","501099000","Unknown Crab",41,784,140,2677.1,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"5715","MMSII 1993","Cordova_1993","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Unknown Crab","Unknown Crab","501099000","Unknown Crab",104,946,326,2965.4,"No",NA,NA,0.019,0,0,0.019,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"5716","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Unknown Crab","Unknown Crab","501099000","Unknown Crab",152,830,449,2507.1,"No",1.57,"Ind.",0.027999999,0.008,0.008,0.027999999,0.008,NA,93,-76,262,0.11,0.04,NA,59,2.0673972e-06,1.7753034,1.4285715,0.049708493
"5717","EVOS 15 Year retrospective","Cordova_2003","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Unknown Crab","Unknown Crab","501099000","Unknown Crab",148,910,378,2397.3,"No",NA,"lb.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
"5718","EVOS Update 2014 (PWS)","Cordova_2014","Marine","Marine Invertebrates","Marine Invertebrates","Crab","Unknown Crab","Unknown Crab","501099000","Unknown Crab",184,950,504,2602.2,"Yes",1.6,"Ind.",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"5719","MMSII 1991","Cordova_1991","Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Geoduck Clam","Geoduck Clam","501200000","Geoducks",101,784,295,2289.9,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"5720","EVOSTC Gulf of Alaska 1997","Cordova_1997","Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Geoduck Clam","Geoduck Clam","501200000","Geoducks",152,830,449,2507.1,"No",3,"Gal.",0.004,0.004,0.004,0,0,NA,37,-24,97,0.04,0.01,NA,12,8.225128e-07,3.1067808,2.5,0.012427123
"5721","EVOS 15 Year retrospective","Cordova_2003","Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Geoduck Clam","Geoduck Clam","501200000","Geoducks",148,910,378,2397.3,"No",NA,"lb.",0.003434066,0,0,0.003434066,0,0,0,0,0,0,0,0,0,0,0,0,0
"5722","EVOSTC Gulf of Alaska 1997","Cordova_1997","Nearshore","Marine Invertebrates","Marine Invertebrates","Mussel","Unknown Mussel","Unknown Mussel","502099000","Unknown Mussels",152,830,449,2507.1,"No",1.5,"Gal.",0.047,0.032,0.032,0.016,0,NA,40,-1,80,0.05,0.02,NA,26,8.892031e-07,0.5288138,0.42553192,0.024854247
"5723","EVOS 15 Year retrospective","Cordova_2003","Nearshore","Marine Invertebrates","Marine Invertebrates","Mussel","Unknown Mussel","Unknown Mussel","502099000","Unknown Mussels",148,910,378,2397.3,"No",1.5,"Gal.",0.019081462,0.015647396,0.015647396,0.003434066,0.003434066,13.5,64.07609,13.5,137.88135,0.070413284,0.026486943,9,42.717392,0.00015273188,1.7250067,1.3880981,0.032915648
"5724","EVOS Update 2014 (PWS)","Cordova_2014","Nearshore","Marine Invertebrates","Marine Invertebrates","Mussel","Unknown Mussel","Unknown Mussel","502099000","Unknown Mussels",184,950,504,2602.2,"Yes",1.5,"Gal.",0.011,0.005,0.005,0.005,0,0.5,2.6,0.5,7.2071996,0,0.0009920635,0.3,1.7,0,0.113422155,0.09126984,0.0012328496
"5725","Cordova 1985","Cordova_1985","Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopus","502200000","Octopus",206,853,547,2265,"No",4,"Ind.",0.078,0.039,0.029000001,0.049000002,0.005,60,248,5,491,0.291,0.11,15,62,6.683537e-06,1.752543,1.4102564,0.13669835
"5726","Cordova 1988","Cordova_1988","Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopus","502200000","Octopus",101,872,299,2407.4,"No",4,"Ind.",0.174,0.126,0.126,0.048,0.072,NA,3284,2664,3904,3.77,1.36,NA,821,5.8355043e-05,9.713154,7.816092,1.6900887
"5727","MMSII 1991","Cordova_1991","Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopus","502200000","Octopus",101,784,295,2289.9,"No",4,"Ind.",0.129,0.059,0.059,0.069,0.03,112,869,7,1731,1.109,0.38,28,217,2.0061085e-05,3.660703,2.9457364,0.47223067
"5728","MMSII 1992","Cordova_1992","Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopus","502200000","Octopus",41,784,140,2677.1,"No",NA,NA,0.073,0,0,0.073,0.024,0,0,0,0,0,0,0,0,0,NA,NA,NA
"5729","MMSII 1993","Cordova_1993","Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopus","502200000","Octopus",104,946,326,2965.4,"No",4,"Ind.",0.154,0.038,0.029000001,0.115,0.067,32,291,-74,656,0.308,0.1,8,73,7.678911e-06,0.8069561,0.6493507,0.12427124
"5730","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopus","502200000","Octopus",152,830,449,2507.1,"No",4,"Ind.",0.122,0.024,0.016,0.111,0.059,NA,170,-40,381,0.21,0.07,NA,43,3.7791133e-06,0.71303165,0.5737705,0.086989865
"5731","EVOS 15 Year retrospective","Cordova_2003","Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopus","502200000","Octopus",148,910,378,2397.3,"No",4,"Ind.",0.073279984,0.01221333,0.01221333,0.06106665,0.010302198,24,94.45652,24,212.19829,0.103798375,0.03904521,6,23.61413,0.00022514674,0.6621449,0.5328224,0.048521966
"5732","EVOS Update 2014 (PWS)","Cordova_2014","Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopus","502200000","Octopus",184,950,504,2602.2,"Yes",4,"Ind.",0.076,0.054,0.054,0.033,0.033,142,733.2,142,1424.6077,0.8,0.28174603,35.5,183.3,0.002,4.601699,3.7029479,0.35012928
"5733","MMSII 1993","Cordova_1993","Marine","Marine Invertebrates","Marine Invertebrates","Oyster","Oyster","Rock Oyster","502402000","Rock Oyster",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"5734","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Oyster","Unknown Oyster","Unknown Oyster","502499000","Unknown Oyster",152,830,449,2507.1,"No",3,"Gal.",0.091000006,0,0,0.091000006,0.032,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"5735","EVOS Update 2014 (PWS)","Cordova_2014","Marine","Marine Invertebrates","Marine Invertebrates","Oyster","Unknown Oyster","Unknown Oyster","502499000","Unknown Oyster",184,950,504,2602.2,"Yes",3,"Gal.",0.011,0,0,0.011,0,0,0,NA,NA,0,0,0,0,0,0,0,0
"5736","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Scallop","Weathervane Scallop","Weathervane Scallop","502602000","Weathervane Scallops",152,830,449,2507.1,"No",0,"Gal.",0.008,0,0,0.008,0.004,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"5737","EVOS 15 Year retrospective","Cordova_2003","Marine","Marine Invertebrates","Marine Invertebrates","Scallop","Weathervane Scallop","Weathervane Scallop","502602000","Weathervane Scallops",148,910,378,2397.3,"No",1,"Gal.",0.010302198,0,0,0.010302198,0.003434066,0,0,0,0,0,0,0,0,0,0,0,0
"5738","EVOS Update 2014 (PWS)","Cordova_2014","Marine","Marine Invertebrates","Marine Invertebrates","Scallop","Weathervane Scallop","Weathervane Scallop","502602000","Weathervane Scallops",184,950,504,2602.2,"Yes",1,"Gal.",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"5739","EVOS Update 2014 (PWS)","Cordova_2014","Nearshore","Marine Invertebrates","Marine Invertebrates","Sea Cucumber","Unknown Sea Cucumber","Unknown Sea Cucumber","503099000","Unknown Sea Cucumber",184,950,504,2602.2,"Yes",2,"Gal.",0.005,0,0,0.005,0,0,0,NA,NA,0,0,0,0,0,0,0,0
"5740","EVOSTC Gulf of Alaska 1997","Cordova_1997","Nearshore","Marine Invertebrates","Marine Invertebrates","Sea Urchin","Unknown Sea Urchin","Unknown Sea Urchin","503299000","Unknown Sea Urchin",152,830,449,2507.1,"No",0,"Gal.",0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"5741","EVOS Update 2014 (PWS)","Cordova_2014","Nearshore","Marine Invertebrates","Marine Invertebrates","Sea Urchin","Unknown Sea Urchin","Unknown Sea Urchin","503299000","Unknown Sea Urchin",184,950,504,2602.2,"Yes",0.5,"Gal.",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"5742","Cordova 1985","Cordova_1985","Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Shrimp","503400000","Shrimp",206,853,547,2265,"No",1,"lb.",0.311,0.117,0.111999996,0.22799999,0.102,1402.5,5807,1490,10124,6.808,2.56,1402.5,5807,0.00015649718,10.229401,8.231511,3.1813436
"5743","Cordova 1988","Cordova_1988","Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Shrimp","503400000","Shrimp",101,872,299,2407.4,"No",1,"lb.",0.49,0.19600001,0.188,0.36400002,0.142,NA,6362,3253,9470,7.3,2.64,NA,6362,0.000113049566,6.69543,5.3877554,3.2807608
"5744","MMSII 1991","Cordova_1991","Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Shrimp","503400000","Shrimp",101,784,295,2289.9,"No",2,"Gal.",0.287,0.139,0.139,0.188,0.059,269.24,2090,758,3422,2.666,0.91,134.62,1045,4.8248177e-05,3.9403074,3.1707318,1.1308682
"5745","MMSII 1992","Cordova_1992","Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Shrimp","503400000","Shrimp",41,784,140,2677.1,"No",2,"Gal.",0.29299998,0.122,0.098000005,0.244,0.171,85,1625,-48,3298,2.073,0.61,42.5,813,3.7134538e-05,2.5872169,2.0819113,0.75805455
"5746","MMSII 1993","Cordova_1993","Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Shrimp","503400000","Shrimp",104,946,326,2965.4,"No",2,"Gal.",0.24,0.077,0.077,0.16299999,0.087,207,1883,53,3713,1.99,0.64,103.5,941,4.968862e-05,3.3138995,2.6666665,0.7953359
"5747","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Shrimp","503400000","Shrimp",152,830,449,2507.1,"No",1,"lb.",0.18200001,0.118999995,0.091000006,0.13,0.091000006,NA,995,491,1500,1.2,0.4,NA,995,2.2118928e-05,2.7312357,2.197802,0.49708495
"5748","EVOS 15 Year retrospective","Cordova_2003","Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Shrimp","503400000","Shrimp",148,910,378,2397.3,"No",1,"lb.",0.14578356,0.04885332,0.036639992,0.11257764,0.049988054,96,548.0707,96,1172.261,0.60227543,0.22655433,96,548.0707,0.0013063822,1.9312319,1.5540458,0.28154188
"5749","EVOS Update 2014 (PWS)","Cordova_2014","Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Shrimp","503400000","Shrimp",184,950,504,2602.2,"Yes",1,"lb.",0.174,0.081999995,0.071,0.12,0.054,161.8,835.1,222.1366,1448.0634,0.9,0.32093254,161.8,835.1,0.003,2.2932541,1.8453621,0.39882684
"5750","EVOSTC Gulf of Alaska 1997","Cordova_1997","Nearshore","Marine Invertebrates","Marine Invertebrates","Snails","Snails","Snails","503600000","Snails",152,830,449,2507.1,"No",0,"Gal.",0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"5751","EVOS 15 Year retrospective","Cordova_2003","Nearshore","Marine Invertebrates","Marine Invertebrates","Snails","Snails","Snails","503600000","Snails",148,910,378,2397.3,"No",1.5,"Gal.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
"5752","EVOS Update 2014 (PWS)","Cordova_2014","Nearshore","Marine Invertebrates","Marine Invertebrates","Snails","Snails","Snails","503600000","Snails",184,950,504,2602.2,"Yes",1.5,"Gal.",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"5753","Cordova 1988","Cordova_1988","Marine","Marine Invertebrates","Marine Invertebrates","Squid","Squid","Squid","503800000","Squid",101,872,299,2407.4,"No",4,"Ind.",0.037,0.037,0.037,0,0,NA,275,170,379,0.31,0.11,NA,69,4.8866127e-06,3.69455,2.9729729,0.13669835
"5754","MMSII 1993","Cordova_1993","Marine","Marine Invertebrates","Marine Invertebrates","Squid","Squid","Squid","503800000","Squid",104,946,326,2965.4,"No",2,"Ind.",0.01,0.01,0.01,0,0,12,109,-92,310,0.115,0.04,6,55,2.8762931e-06,4.970849,4,0.049708493
"5755","EVOSTC Gulf of Alaska 1997","Cordova_1997","Marine","Marine Invertebrates","Marine Invertebrates","Squid","Squid","Squid","503800000","Squid",152,830,449,2507.1,"No",2,"Ind.",0.051,0.008,0.008,0.043,0.016,NA,394,-323,1112,0.48,0.16,NA,197,8.75865e-06,3.8987052,3.137255,0.19883397
"5756","MMSII 1991","Cordova_1991","Nearshore","Marine Invertebrates","Marine Invertebrates","Whelk","Whelk","Whelk","504000000","Whelk",101,784,295,2289.9,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"5757","EVOSTC Gulf of Alaska 1997","Cordova_1997","Nearshore","Marine Invertebrates","Marine Invertebrates","Whelk","Whelk","Whelk","504000000","Whelk",152,830,449,2507.1,"No",0,"Gal.",0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"5758","EVOS 15 Year retrospective","Cordova_2003","Nearshore","Marine Invertebrates","Marine Invertebrates","Whelk","Whelk","Whelk","504000000","Whelk",148,910,378,2397.3,"No",1.5,"Gal.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
"5759","EVOS Update 2014 (PWS)","Cordova_2014","Nearshore","Marine Invertebrates","Marine Invertebrates","Whelk","Whelk","Whelk","504000000","Whelk",184,950,504,2602.2,"Yes",1.5,"Gal.",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"5760","Upper Kenai 1990","Hope_1990","Nearshore","Marine Invertebrates","Marine Invertebrates","Chiton","Unknown Chiton","Unknown Chiton","500499000","Unknown Chitons",41,64,99,151.6,"Yes",NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"5761","Upper Kenai 1990","Hope_1990","Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Butter Clam","Butter Clam","500602000","Butter Clams",41,64,99,151.6,"Yes",3,"Gal.",0.048,0.066,0.048,0.031,0.031,NA,247,188,307,3.87,1.63,NA,82,0.0001471815,42.20044,33.958332,2.0256212
"5762","Upper Kenai 1990","Hope_1990","Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Pacific Littleneck Clam","Pacific Littleneck Clam","500608000","Pacific Littleneck Clams (Steamers)",41,64,99,151.6,"Yes",3,"Gal.",0.048,0.031,0.031,0.048,0.031,NA,103,55,150,1.6,0.68,NA,34,6.1375285e-05,17.605091,14.166666,0.8450444
"5763","Upper Kenai 1990","Hope_1990","Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Razor Clam","Razor Clam","500612000","Razor Clams",41,64,99,151.6,"Yes",3,"Gal.",0.169,0.054,0.054,0.115,0.036,NA,91,74,108,1.43,0.6,NA,30,5.4224765e-05,4.411997,3.550296,0.7456274
